trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,timepoint
671383,00:00:00,00:00:00,5046,1,,,,1
671383,00:07:00,00:07:00,5047,2,,,,1
671383,00:10:00,00:10:00,5048,3,,,,1
671383,00:20:00,00:20:00,5049,4,,,,1
671403,00:40:00,00:40:00,5046,1,,,,1
671403,00:42:00,00:42:00,5047,2,,,,1
671403,00:45:00,00:45:00,5048,3,,,,1
671403,00:50:00,00:50:00,5049,4,,,,1
671403,00:50:10,00:50:10,23509,5,,,,1
671403,00:52:00,00:52:00,5050,6,,,,1
671403,00:54:00,00:54:00,5042,7,,,,1
671403,00:55:00,00:55:00,5043,8,,,,1
671403,00:56:00,00:56:00,6248,9,,,,1
671403,01:00:00,01:00:00,5044,10,,,,1
671403,01:03:00,01:03:00,5045,11,,,,1
671403,01:07:00,01:07:00,5051,12,,,,1
671403,01:08:00,01:08:00,6854,13,,,,1
671403,01:09:00,01:09:00,5046,14,,,,1
671404,01:10:00,01:10:00,5046,1,,,,1
671404,01:17:00,01:17:00,5047,2,,,,1
671404,01:20:00,01:20:00,5048,3,,,,1
671404,01:25:00,01:25:00,5049,4,,,,1
671404,01:26:00,01:26:00,23509,5,,,,1
671404,01:27:00,01:27:00,5050,6,,,,1
671404,01:29:00,01:29:00,5042,7,,,,1
671404,01:30:00,01:30:00,5043,8,,,,1
671404,01:31:00,01:31:00,6248,9,,,,1
671404,01:35:00,01:35:00,5044,10,,,,1
671404,01:38:00,01:38:00,5045,11,,,,1
671404,01:42:00,01:42:00,5051,12,,,,1
671404,01:43:00,01:43:00,6854,13,,,,1
671404,01:44:00,01:44:00,5046,14,,,,1
671405,01:45:00,01:45:00,5046,1,,,,1
671405,01:52:00,01:52:00,5047,2,,,,1
671405,01:55:00,01:55:00,5048,3,,,,1
671405,02:00:00,02:00:00,5049,4,,,,1
671405,02:01:00,02:01:00,23509,5,,,,1
671405,02:02:00,02:02:00,5050,6,,,,1
671405,02:04:00,02:04:00,5042,7,,,,1
671405,02:05:00,02:05:00,5043,8,,,,1
671405,02:06:00,02:06:00,6248,9,,,,1
671405,02:10:00,02:10:00,5044,10,,,,1
671405,02:13:00,02:13:00,5045,11,,,,1
671405,02:17:00,02:17:00,5051,12,,,,1
671405,02:18:00,02:18:00,6854,13,,,,1
671405,02:19:00,02:19:00,5046,14,,,,1
671406,02:20:00,02:20:00,5046,1,,,,1
671406,02:27:00,02:27:00,5047,2,,,,1
671406,02:30:00,02:30:00,5048,3,,,,1
671406,02:35:00,02:35:00,5049,4,,,,1
671406,02:36:00,02:36:00,23509,5,,,,1
671406,02:37:00,02:37:00,5050,6,,,,1
671406,02:39:00,02:39:00,5042,7,,,,1
671406,02:40:00,02:40:00,5043,8,,,,1
671406,02:41:00,02:41:00,6248,9,,,,1
671406,02:45:00,02:45:00,5044,10,,,,1
671406,02:48:00,02:48:00,5045,11,,,,1
671406,02:52:00,02:52:00,5051,12,,,,1
671406,02:53:00,02:53:00,6854,13,,,,1
671406,02:54:00,02:54:00,5046,14,,,,1
671407,02:55:00,02:55:00,5046,1,,,,1
671407,03:02:00,03:02:00,5047,2,,,,1
671407,03:05:00,03:05:00,5048,3,,,,1
671407,03:10:00,03:10:00,5049,4,,,,1
671407,03:11:00,03:11:00,23509,5,,,,1
671407,03:12:00,03:12:00,5050,6,,,,1
671407,03:14:00,03:14:00,5042,7,,,,1
671407,03:15:00,03:15:00,5043,8,,,,1
671407,03:16:00,03:16:00,6248,9,,,,1
671407,03:20:00,03:20:00,5044,10,,,,1
671407,03:23:00,03:23:00,5045,11,,,,1
671407,03:27:00,03:27:00,5051,12,,,,1
671407,03:28:00,03:28:00,6854,13,,,,1
671407,03:29:00,03:29:00,5046,14,,,,1
671408,03:30:00,03:30:00,5046,1,,,,1
671408,03:37:00,03:37:00,5047,2,,,,1
671408,03:40:00,03:40:00,5048,3,,,,1
671408,03:45:00,03:45:00,5049,4,,,,1
671408,03:46:00,03:46:00,23509,5,,,,1
671408,03:47:00,03:47:00,5050,6,,,,1
671408,03:49:00,03:49:00,5042,7,,,,1
671408,03:50:00,03:50:00,5043,8,,,,1
671408,03:51:00,03:51:00,6248,9,,,,1
671408,03:55:00,03:55:00,5044,10,,,,1
671408,03:58:00,03:58:00,5045,11,,,,1
671408,04:02:00,04:02:00,5051,12,,,,1
671408,04:03:00,04:03:00,6854,13,,,,1
671408,04:04:00,04:04:00,5046,14,,,,1
671409,04:05:00,04:05:00,5046,1,,,,1
671409,04:12:00,04:12:00,5047,2,,,,1
671409,04:15:00,04:15:00,5048,3,,,,1
671409,04:20:00,04:20:00,5049,4,,,,1
671409,04:21:00,04:21:00,23509,5,,,,1
671409,04:22:00,04:22:00,5050,6,,,,1
671409,04:24:00,04:24:00,5042,7,,,,1
671409,04:25:00,04:25:00,5043,8,,,,1
671409,04:26:00,04:26:00,6248,9,,,,1
671409,04:30:00,04:30:00,5044,10,,,,1
671409,04:33:00,04:33:00,5045,11,,,,1
671409,04:37:00,04:37:00,5051,12,,,,1
671409,04:38:00,04:38:00,6854,13,,,,1
671409,04:39:00,04:39:00,5046,14,,,,1
671423,04:40:00,04:40:00,5046,1,,,,1
671423,04:47:00,04:47:00,5047,2,,,,1
671423,04:50:00,04:50:00,5048,3,,,,1
610569,22:00:00,22:00:00,5046,1,,,,1
610569,22:07:00,22:07:00,5047,2,,,,1
610569,22:10:00,22:10:00,5048,3,,,,1
610569,22:20:00,22:20:00,5049,4,,,,1
610569,22:21:00,22:21:00,23509,5,,,,1
610569,22:23:00,22:23:00,5050,6,,,,1
610569,22:25:00,22:25:00,5042,7,,,,1
610569,22:26:00,22:26:00,5043,8,,,,1
610569,22:27:00,22:27:00,6248,9,,,,1
610569,22:30:00,22:30:00,5044,10,,,,1
610569,22:33:00,22:33:00,5045,11,,,,1
610569,22:37:00,22:37:00,5051,12,,,,1
610569,22:38:00,22:38:00,6854,13,,,,1
610570,22:40:00,22:40:00,5046,1,,,,1
610570,22:47:00,22:47:00,5047,2,,,,1
610570,22:50:00,22:50:00,5048,3,,,,1
610570,23:00:00,23:00:00,5049,4,,,,1
610570,23:01:00,23:01:00,23509,5,,,,1
610570,23:03:00,23:03:00,5050,6,,,,1
610570,23:05:00,23:05:00,5042,7,,,,1
610570,23:06:00,23:06:00,5043,8,,,,1
610570,23:07:00,23:07:00,6248,9,,,,1
610570,23:10:00,23:10:00,5044,10,,,,1
610570,23:13:00,23:13:00,5045,11,,,,1
610570,23:17:00,23:17:00,5051,12,,,,1
610570,23:18:00,23:18:00,6854,13,,,,1
610571,23:20:00,23:20:00,5046,1,,,,1
610571,23:27:00,23:27:00,5047,2,,,,1
610571,23:30:00,23:30:00,5048,3,,,,1
610571,23:40:00,23:40:00,5049,4,,,,1
610571,23:41:00,23:41:00,23509,5,,,,1
610571,23:43:00,23:43:00,5050,6,,,,1
610571,23:45:00,23:45:00,5042,7,,,,1
610571,23:46:00,23:46:00,5043,8,,,,1
610571,23:47:00,23:47:00,6248,9,,,,1
610571,23:50:00,23:50:00,5044,10,,,,1
610571,23:53:00,23:53:00,5045,11,,,,1
610571,23:57:00,23:57:00,5051,12,,,,1
610571,23:58:00,23:58:00,6854,13,,,,1
265431,21:53:00,21:53:00,5045,1,,,,1
265431,21:57:00,21:57:00,5051,2,,,,1
265431,21:58:00,21:58:00,6854,3,,,,1
265431,22:00:00,22:00:00,5046,4,,,,1
462481,00:00:00,00:00:00,5046,1,,,,1
462481,00:07:00,00:07:00,5047,2,,,,1
462481,00:10:00,00:10:00,5048,3,,,,1
462481,00:20:00,00:20:00,5049,4,,,,1
462482,04:40:00,04:40:00,5046,1,,,,1
462482,04:47:00,04:47:00,5047,2,,,,1
462482,04:50:00,04:50:00,5048,3,,,,1
661290,08:30:00,08:30:00,5039,1,,,,1
661290,08:45:00,08:45:00,5049,2,,,,1
661290,08:46:00,08:46:00,23509,3,,,,1
661290,08:48:00,08:48:00,5050,4,,,,1
661290,08:49:00,08:49:00,5042,5,,,,1
661290,08:53:00,08:53:00,5043,6,,,,1
661290,08:57:00,08:57:00,6248,7,,,,1
661290,09:10:00,09:10:00,5044,8,,,,1
661291,09:20:00,09:20:00,5049,1,,,,1
661291,09:21:00,09:21:00,23509,2,,,,1
661291,09:23:00,09:23:00,5050,3,,,,1
661291,09:24:00,09:24:00,5042,4,,,,1
661291,09:25:00,09:25:00,5043,5,,,,1
661291,09:26:00,09:26:00,6248,6,,,,1
661291,09:30:00,09:30:00,5044,7,,,,1
661292,09:40:00,09:40:00,5049,1,,,,1
661292,09:41:00,09:41:00,23509,2,,,,1
661292,09:43:00,09:43:00,5050,3,,,,1
661292,09:44:00,09:44:00,5042,4,,,,1
661292,09:45:00,09:45:00,5043,5,,,,1
661292,09:47:00,09:47:00,6248,6,,,,1
661292,09:50:00,09:50:00,5044,7,,,,1
661293,10:00:00,10:00:00,5049,1,,,,1
661293,10:01:00,10:01:00,23509,2,,,,1
661293,10:03:00,10:03:00,5050,3,,,,1
661293,10:04:00,10:04:00,5042,4,,,,1
661293,10:05:00,10:05:00,5043,5,,,,1
661293,10:06:00,10:06:00,6248,6,,,,1
661293,10:10:00,10:10:00,5044,7,,,,1
661294,10:20:00,10:20:00,5049,1,,,,1
661294,10:21:00,10:21:00,23509,2,,,,1
661294,10:23:00,10:23:00,5050,3,,,,1
661294,10:24:00,10:24:00,5042,4,,,,1
661294,10:25:00,10:25:00,5043,5,,,,1
661294,10:26:00,10:26:00,6248,6,,,,1
661294,10:30:00,10:30:00,5044,7,,,,1
661295,10:50:00,10:50:00,5049,1,,,,1
661295,10:51:00,10:51:00,23509,2,,,,1
661295,10:53:00,10:53:00,5050,3,,,,1
661295,10:54:00,10:54:00,5042,4,,,,1
661295,10:55:00,10:55:00,5043,5,,,,1
661295,10:57:00,10:57:00,6248,6,,,,1
661295,11:00:00,11:00:00,5044,7,,,,1
661296,12:30:00,12:30:00,5049,1,,,,1
661296,12:31:00,12:31:00,23509,2,,,,1
661296,12:33:00,12:33:00,5050,3,,,,1
661296,12:34:00,12:34:00,5042,4,,,,1
661296,12:35:00,12:35:00,5043,5,,,,1
661296,12:37:00,12:37:00,6248,6,,,,1
661296,12:40:00,12:40:00,5044,7,,,,1
661297,12:50:00,12:50:00,5049,1,,,,1
661297,12:51:00,12:51:00,23509,2,,,,1
661297,12:53:00,12:53:00,5050,3,,,,1
661297,12:54:00,12:54:00,5042,4,,,,1
661297,12:55:00,12:55:00,5043,5,,,,1
661297,12:56:00,12:56:00,6248,6,,,,1
661297,13:00:00,13:00:00,5044,7,,,,1
661298,13:50:00,13:50:00,5049,1,,,,1
661298,13:51:00,13:51:00,23509,2,,,,1
661298,13:53:00,13:53:00,5050,3,,,,1
661298,13:54:00,13:54:00,5042,4,,,,1
661298,13:55:00,13:55:00,5043,5,,,,1
661298,13:56:00,13:56:00,6248,6,,,,1
661298,14:00:00,14:00:00,5044,7,,,,1
661299,14:10:00,14:10:00,5049,1,,,,1
661299,14:11:00,14:11:00,23509,2,,,,1
661299,14:13:00,14:13:00,5050,3,,,,1
661299,14:14:00,14:14:00,5042,4,,,,1
661299,14:15:00,14:15:00,5043,5,,,,1
661299,14:17:00,14:17:00,6248,6,,,,1
661299,14:20:00,14:20:00,5044,7,,,,1
661300,14:30:00,14:30:00,5049,1,,,,1
661300,14:31:00,14:31:00,23509,2,,,,1
661300,14:33:00,14:33:00,5050,3,,,,1
661300,14:35:00,14:35:00,5042,4,,,,1
661300,14:36:00,14:36:00,5043,5,,,,1
661300,14:37:00,14:37:00,6248,6,,,,1
661300,14:40:00,14:40:00,5044,7,,,,1
661301,14:50:00,14:50:00,5049,1,,,,1
661301,14:51:00,14:51:00,23509,2,,,,1
661301,14:53:00,14:53:00,5050,3,,,,1
661301,14:54:00,14:54:00,5042,4,,,,1
661301,14:55:00,14:55:00,5043,5,,,,1
661301,14:56:00,14:56:00,6248,6,,,,1
661301,15:00:00,15:00:00,5044,7,,,,1
661302,15:10:00,15:10:00,5049,1,,,,1
661302,15:11:00,15:11:00,23509,2,,,,1
661302,15:13:00,15:13:00,5050,3,,,,1
661302,15:14:00,15:14:00,5042,4,,,,1
661302,15:15:00,15:15:00,5043,5,,,,1
661302,15:17:00,15:17:00,6248,6,,,,1
661302,15:20:00,15:20:00,5044,7,,,,1
661303,15:30:00,15:30:00,5049,1,,,,1
661303,15:31:00,15:31:00,23509,2,,,,1
661303,15:33:00,15:33:00,5050,3,,,,1
661303,15:34:00,15:34:00,5042,4,,,,1
661303,15:35:00,15:35:00,5043,5,,,,1
661303,15:36:00,15:36:00,6248,6,,,,1
661303,15:40:00,15:40:00,5044,7,,,,1
661304,15:50:00,15:50:00,5049,1,,,,1
661304,15:51:00,15:51:00,23509,2,,,,1
661304,15:53:00,15:53:00,5050,3,,,,1
661304,15:54:00,15:54:00,5042,4,,,,1
661304,15:55:00,15:55:00,5043,5,,,,1
661304,15:57:00,15:57:00,6248,6,,,,1
661304,16:00:00,16:00:00,5044,7,,,,1
661305,16:10:00,16:10:00,5049,1,,,,1
661305,16:11:00,16:11:00,23509,2,,,,1
661305,16:13:00,16:13:00,5050,3,,,,1
661305,16:14:00,16:14:00,5042,4,,,,1
661305,16:15:00,16:15:00,5043,5,,,,1
661305,16:17:00,16:17:00,6248,6,,,,1
661305,16:20:00,16:20:00,5044,7,,,,1
661306,16:30:00,16:30:00,5049,1,,,,1
661306,16:31:00,16:31:00,23509,2,,,,1
661306,16:33:00,16:33:00,5050,3,,,,1
670178,07:35:00,07:35:00,5039,1,,,,1
670178,07:50:00,07:50:00,5049,2,,,,1
670178,07:51:00,07:51:00,23509,3,,,,1
670178,07:53:00,07:53:00,5050,4,,,,1
670178,07:54:00,07:54:00,5042,5,,,,1
670178,07:55:00,07:55:00,5043,6,,,,1
670178,07:57:00,07:57:00,6248,7,,,,1
670178,08:00:00,08:00:00,5044,8,,,,1
670179,08:10:00,08:10:00,5049,1,,,,1
670179,08:11:00,08:11:00,23509,2,,,,1
670179,08:13:00,08:13:00,5050,3,,,,1
670179,08:14:00,08:14:00,5042,4,,,,1
670179,08:16:00,08:16:00,5043,5,,,,1
670179,08:18:00,08:18:00,6248,6,,,,1
670179,08:20:00,08:20:00,5044,7,,,,1
670180,08:40:00,08:40:00,5049,1,,,,1
670180,08:41:00,08:41:00,23509,2,,,,1
670180,08:43:00,08:43:00,5050,3,,,,1
670180,08:44:00,08:44:00,5042,4,,,,1
670180,08:46:00,08:46:00,5043,5,,,,1
670180,08:48:00,08:48:00,6248,6,,,,1
670180,08:50:00,08:50:00,5044,7,,,,1
670181,09:10:00,09:10:00,5049,1,,,,1
670181,09:11:00,09:11:00,23509,2,,,,1
670181,09:13:00,09:13:00,5050,3,,,,1
670181,09:14:00,09:14:00,5042,4,,,,1
670181,09:16:00,09:16:00,5043,5,,,,1
670181,09:18:00,09:18:00,6248,6,,,,1
670181,09:20:00,09:20:00,5044,7,,,,1
670182,09:30:00,09:30:00,5049,1,,,,1
670182,09:31:00,09:31:00,23509,2,,,,1
670182,09:33:00,09:33:00,5050,3,,,,1
670182,09:34:00,09:34:00,5042,4,,,,1
670182,09:36:00,09:36:00,5043,5,,,,1
670182,09:38:00,09:38:00,6248,6,,,,1
670182,09:40:00,09:40:00,5044,7,,,,1
670183,09:50:00,09:50:00,5049,1,,,,1
670183,09:51:00,09:51:00,23509,2,,,,1
670183,09:53:00,09:53:00,5050,3,,,,1
670183,09:54:00,09:54:00,5042,4,,,,1
670183,09:56:00,09:56:00,5043,5,,,,1
670183,09:58:00,09:58:00,6248,6,,,,1
670183,10:00:00,10:00:00,5044,7,,,,1
670184,10:10:00,10:10:00,5049,1,,,,1
670184,10:11:00,10:11:00,23509,2,,,,1
670184,10:13:00,10:13:00,5050,3,,,,1
670184,10:14:00,10:14:00,5042,4,,,,1
670184,10:16:00,10:16:00,5043,5,,,,1
670184,10:18:00,10:18:00,6248,6,,,,1
670184,10:20:00,10:20:00,5044,7,,,,1
670185,10:30:00,10:30:00,5049,1,,,,1
670185,10:31:00,10:31:00,23509,2,,,,1
670185,10:33:00,10:33:00,5050,3,,,,1
670185,10:34:00,10:34:00,5042,4,,,,1
670185,10:36:00,10:36:00,5043,5,,,,1
670185,10:38:00,10:38:00,6248,6,,,,1
670185,10:40:00,10:40:00,5044,7,,,,1
670186,10:50:00,10:50:00,5049,1,,,,1
670186,10:51:00,10:51:00,23509,2,,,,1
670186,10:53:00,10:53:00,5050,3,,,,1
670186,10:54:00,10:54:00,5042,4,,,,1
670186,10:56:00,10:56:00,5043,5,,,,1
670186,10:58:00,10:58:00,6248,6,,,,1
670186,11:00:00,11:00:00,5044,7,,,,1
670187,11:10:00,11:10:00,5049,1,,,,1
670187,11:11:00,11:11:00,23509,2,,,,1
670187,11:13:00,11:13:00,5050,3,,,,1
670187,11:14:00,11:14:00,5042,4,,,,1
670187,11:16:00,11:16:00,5043,5,,,,1
670187,11:18:00,11:18:00,6248,6,,,,1
670187,11:20:00,11:20:00,5044,7,,,,1
670188,11:30:00,11:30:00,5049,1,,,,1
670188,11:31:00,11:31:00,23509,2,,,,1
670188,11:33:00,11:33:00,5050,3,,,,1
670188,11:34:00,11:34:00,5042,4,,,,1
670188,11:36:00,11:36:00,5043,5,,,,1
670188,11:38:00,11:38:00,6248,6,,,,1
670188,11:40:00,11:40:00,5044,7,,,,1
670189,11:50:00,11:50:00,5049,1,,,,1
670189,11:51:00,11:51:00,23509,2,,,,1
670189,11:53:00,11:53:00,5050,3,,,,1
670189,11:54:00,11:54:00,5042,4,,,,1
670189,11:55:00,11:55:00,5043,5,,,,1
670189,11:57:00,11:57:00,6248,6,,,,1
670189,12:00:00,12:00:00,5044,7,,,,1
670190,12:10:00,12:10:00,5049,1,,,,1
670190,12:11:00,12:11:00,23509,2,,,,1
670190,12:13:00,12:13:00,5050,3,,,,1
670191,13:00:00,13:00:00,5049,1,,,,1
670191,13:01:00,13:01:00,23509,2,,,,1
670191,13:03:00,13:03:00,5050,3,,,,1
670191,13:04:00,13:04:00,5042,4,,,,1
670191,13:06:00,13:06:00,5043,5,,,,1
670191,13:08:00,13:08:00,6248,6,,,,1
670191,13:10:00,13:10:00,5044,7,,,,1
670192,13:20:00,13:20:00,5049,1,,,,1
670192,13:21:00,13:21:00,23509,2,,,,1
670192,13:23:00,13:23:00,5050,3,,,,1
670192,13:24:00,13:24:00,5042,4,,,,1
670192,13:26:00,13:26:00,5043,5,,,,1
670192,13:28:00,13:28:00,6248,6,,,,1
670192,13:30:00,13:30:00,5044,7,,,,1
670193,13:40:00,13:40:00,5049,1,,,,1
670193,13:41:00,13:41:00,23509,2,,,,1
670193,13:43:00,13:43:00,5050,3,,,,1
670193,13:44:00,13:44:00,5042,4,,,,1
670193,13:46:00,13:46:00,5043,5,,,,1
670193,13:48:00,13:48:00,6248,6,,,,1
670193,13:50:00,13:50:00,5044,7,,,,1
670194,14:00:00,14:00:00,5049,1,,,,1
670194,14:01:00,14:01:00,23509,2,,,,1
670194,14:03:00,14:03:00,5050,3,,,,1
670194,14:04:00,14:04:00,5042,4,,,,1
670194,14:06:00,14:06:00,5043,5,,,,1
670194,14:08:00,14:08:00,6248,6,,,,1
670194,14:10:00,14:10:00,5044,7,,,,1
670195,14:20:00,14:20:00,5049,1,,,,1
670195,14:21:00,14:21:00,23509,2,,,,1
670195,14:23:00,14:23:00,5050,3,,,,1
670195,14:24:00,14:24:00,5042,4,,,,1
670195,14:26:00,14:26:00,5043,5,,,,1
670195,14:28:00,14:28:00,6248,6,,,,1
670195,14:30:00,14:30:00,5044,7,,,,1
670196,14:40:00,14:40:00,5049,1,,,,1
670196,14:41:00,14:41:00,23509,2,,,,1
670196,14:43:00,14:43:00,5050,3,,,,1
670196,14:44:00,14:44:00,5042,4,,,,1
670196,14:46:00,14:46:00,5043,5,,,,1
670196,14:48:00,14:48:00,6248,6,,,,1
670196,14:50:00,14:50:00,5044,7,,,,1
670197,15:00:00,15:00:00,5049,1,,,,1
670197,15:01:00,15:01:00,23509,2,,,,1
670197,15:03:00,15:03:00,5050,3,,,,1
670197,15:04:00,15:04:00,5042,4,,,,1
670197,15:06:00,15:06:00,5043,5,,,,1
670197,15:08:00,15:08:00,6248,6,,,,1
670197,15:10:00,15:10:00,5044,7,,,,1
670198,15:20:00,15:20:00,5049,1,,,,1
670198,15:21:00,15:21:00,23509,2,,,,1
670198,15:23:00,15:23:00,5050,3,,,,1
670198,15:24:00,15:24:00,5042,4,,,,1
670198,15:26:00,15:26:00,5043,5,,,,1
670198,15:28:00,15:28:00,6248,6,,,,1
670198,15:30:00,15:30:00,5044,7,,,,1
670201,07:40:00,07:40:00,5049,1,,,,1
670201,07:41:00,07:41:00,23509,2,,,,1
670201,07:43:00,07:43:00,5050,3,,,,1
670201,07:45:00,07:45:00,5042,4,,,,1
670201,07:47:00,07:47:00,5043,5,,,,1
670201,07:49:00,07:49:00,6248,6,,,,1
670201,07:50:00,07:50:00,5044,7,,,,1
670202,08:00:00,08:00:00,5049,1,,,,1
670202,08:01:00,08:01:00,23509,2,,,,1
670202,08:03:00,08:03:00,5050,3,,,,1
670202,08:05:00,08:05:00,5042,4,,,,1
670202,08:07:00,08:07:00,5043,5,,,,1
670202,08:09:00,08:09:00,6248,6,,,,1
670202,08:10:00,08:10:00,5044,7,,,,1
670203,08:30:00,08:30:00,5049,1,,,,1
670203,08:31:00,08:31:00,23509,2,,,,1
670203,08:33:00,08:33:00,5050,3,,,,1
670203,08:35:00,08:35:00,5042,4,,,,1
670203,08:37:00,08:37:00,5043,5,,,,1
670203,08:39:00,08:39:00,6248,6,,,,1
670203,08:40:00,08:40:00,5044,7,,,,1
670204,09:00:00,09:00:00,5049,1,,,,1
670204,09:01:00,09:01:00,23509,2,,,,1
670204,09:03:00,09:03:00,5050,3,,,,1
670204,09:05:00,09:05:00,5042,4,,,,1
670204,09:07:00,09:07:00,5043,5,,,,1
670204,09:09:00,09:09:00,6248,6,,,,1
670205,09:55:00,09:55:00,5049,1,,,,1
670205,09:57:00,09:57:00,23509,2,,,,1
670205,09:58:00,09:58:00,5050,3,,,,1
670205,10:01:00,10:01:00,5042,4,,,,1
670205,10:03:00,10:03:00,5043,5,,,,1
670205,10:04:00,10:04:00,6248,6,,,,1
670205,10:05:00,10:05:00,5044,7,,,,1
670206,10:15:00,10:15:00,5049,1,,,,1
670206,10:16:00,10:16:00,23509,2,,,,1
670206,10:18:00,10:18:00,5050,3,,,,1
670206,10:19:00,10:19:00,5042,4,,,,1
670206,10:21:00,10:21:00,5043,5,,,,1
670206,10:23:00,10:23:00,6248,6,,,,1
670206,10:25:00,10:25:00,5044,7,,,,1
670207,10:40:00,10:40:00,5049,1,,,,1
670207,10:41:00,10:41:00,23509,2,,,,1
670207,10:43:00,10:43:00,5050,3,,,,1
670207,10:44:00,10:44:00,5042,4,,,,1
670207,10:45:00,10:45:00,5043,5,,,,1
670207,10:47:00,10:47:00,6248,6,,,,1
670207,10:50:00,10:50:00,5044,7,,,,1
670208,11:00:00,11:00:00,5049,1,,,,1
670208,11:01:00,11:01:00,23509,2,,,,1
670208,11:03:00,11:03:00,5050,3,,,,1
670208,11:05:00,11:05:00,5042,4,,,,1
670208,11:07:00,11:07:00,5043,5,,,,1
670208,11:09:00,11:09:00,6248,6,,,,1
670208,11:10:00,11:10:00,5044,7,,,,1
670209,11:20:00,11:20:00,5049,1,,,,1
670209,11:21:00,11:21:00,23509,2,,,,1
670209,11:23:00,11:23:00,5050,3,,,,1
670209,11:24:00,11:24:00,5042,4,,,,1
670209,11:26:00,11:26:00,5043,5,,,,1
670209,11:28:00,11:28:00,6248,6,,,,1
670209,11:30:00,11:30:00,5044,7,,,,1
670210,11:40:00,11:40:00,5049,1,,,,1
670210,11:41:00,11:41:00,23509,2,,,,1
670210,11:43:00,11:43:00,5050,3,,,,1
670210,11:45:00,11:45:00,5042,4,,,,1
670210,11:47:00,11:47:00,5043,5,,,,1
670210,11:49:00,11:49:00,6248,6,,,,1
670210,11:50:00,11:50:00,5044,7,,,,1
670211,12:00:00,12:00:00,5049,1,,,,1
670211,12:01:00,12:01:00,23509,2,,,,1
670211,12:03:00,12:03:00,5050,3,,,,1
670211,12:04:00,12:04:00,5042,4,,,,1
670211,12:06:00,12:06:00,5043,5,,,,1
670211,12:08:00,12:08:00,6248,6,,,,1
670211,12:10:00,12:10:00,5044,7,,,,1
670212,12:20:00,12:20:00,5049,1,,,,1
670212,12:21:00,12:21:00,23509,2,,,,1
670212,12:23:00,12:23:00,5050,3,,,,1
670212,12:24:00,12:24:00,5042,4,,,,1
670212,12:26:00,12:26:00,5043,5,,,,1
670212,12:28:00,12:28:00,6248,6,,,,1
670212,12:30:00,12:30:00,5044,7,,,,1
670213,12:40:00,12:40:00,5049,1,,,,1
670213,12:41:00,12:41:00,23509,2,,,,1
670213,12:43:00,12:43:00,5050,3,,,,1
670213,12:45:00,12:45:00,5042,4,,,,1
670213,12:47:00,12:47:00,5043,5,,,,1
670213,12:49:00,12:49:00,6248,6,,,,1
670213,12:50:00,12:50:00,5044,7,,,,1
670214,13:10:00,13:10:00,5049,1,,,,1
670214,13:11:00,13:11:00,23509,2,,,,1
670214,13:13:00,13:13:00,5050,3,,,,1
661310,12:05:00,12:05:00,58343,1,,,,1
661310,12:07:00,12:07:00,63189,2,,,,1
661310,12:08:00,12:08:00,5039,3,,,,1
661310,12:09:00,12:09:00,5040,4,,,,1
661310,12:12:00,12:12:00,5041,5,,,,1
661310,12:20:00,12:20:00,5042,6,,,,1
661310,12:26:00,12:26:00,5049,7,,,,1
670460,16:40:00,16:40:00,5049,1,,,,1
670460,16:41:00,16:41:00,23509,2,,,,1
670460,16:43:00,16:43:00,5050,3,,,,1
670460,16:46:00,16:46:00,58344,4,,,,1
670460,16:47:00,16:47:00,5054,5,,,,1
670460,16:48:00,16:48:00,23930,6,,,,1
670460,16:49:00,16:49:00,63190,7,,,,1
670460,16:50:00,16:50:00,58343,8,,,,1
670461,15:40:00,15:40:00,58343,1,,,,1
670461,15:41:00,15:41:00,63189,2,,,,1
670461,15:42:00,15:42:00,5039,3,,,,1
670461,15:44:00,15:44:00,5040,4,,,,1
670461,15:46:00,15:46:00,5041,5,,,,1
670461,15:48:00,15:48:00,5042,6,,,,1
670503,11:40:00,11:40:00,58343,1,,,,1
670503,11:41:00,11:41:00,63189,2,,,,1
670503,11:42:00,11:42:00,5039,3,,,,1
670503,11:43:00,11:43:00,5040,4,,,,1
670503,11:46:00,11:46:00,5041,5,,,,1
670503,11:49:00,11:49:00,5042,6,,,,1
670503,12:00:00,12:00:00,5049,7,,,,1
670503,12:01:00,12:01:00,23509,8,,,,1
670503,12:02:00,12:02:00,5050,9,,,,1
670503,12:06:00,12:06:00,58344,10,,,,1
670503,12:07:00,12:07:00,5054,11,,,,1
670503,12:08:00,12:08:00,23930,12,,,,1
670503,12:09:00,12:09:00,63190,13,,,,1
670503,12:10:00,12:10:00,58343,14,,,,1
670504,12:20:00,12:20:00,58343,1,,,,1
670504,12:21:00,12:21:00,63189,2,,,,1
670504,12:22:00,12:22:00,5039,3,,,,1
670504,12:23:00,12:23:00,5040,4,,,,1
670504,12:26:00,12:26:00,5041,5,,,,1
670504,12:29:00,12:29:00,5042,6,,,,1
670504,12:40:00,12:40:00,5049,7,,,,1
670504,12:41:00,12:41:00,23509,8,,,,1
670504,12:42:00,12:42:00,5050,9,,,,1
670504,12:46:00,12:46:00,58344,10,,,,1
670504,12:47:00,12:47:00,5054,11,,,,1
670504,12:48:00,12:48:00,23930,12,,,,1
670504,12:49:00,12:49:00,63190,13,,,,1
670504,12:50:00,12:50:00,58343,14,,,,1
